id,title,authors,published_date,query,collected_at
1205,Breaking the Alien Love Curse,"[""Veronica Scott""]",2024-03-12,romance,2025-06-24T04:15:18.239269
1206,"The Stone Knife (The Songs of the Drowned, Book 1)","[""Anna Stephens""]",2020-11-26,fantasy,2025-06-24T10:15:19.388554
1207,The Black Coast,"[""Mike Brooks""]",2021-02-16,fantasy,2025-06-24T10:15:19.388554
1208,Beginner's Guide to Fantasy Drawing,"[""3dtotal Publishing""]",2020-02,fantasy,2025-06-24T10:15:19.388554
1209,Fantasy,"[""Kim-Anh Schreiber""]",2020,fantasy,2025-06-24T10:15:19.388554
1210,The Year's Best Fantasy,"[""Paula Guran""]",2024-08-20,fantasy,2025-06-24T10:15:19.388554
1211,The Year's Best Dark Fantasy & Horror,"[""Paula Guran""]",2024-10-15,fantasy,2025-06-24T10:15:19.388554
1212,The Fantasy Literature of England,"[""Colin N. Manlove""]",2020-05-11,fantasy,2025-06-24T10:15:19.388554
1213,Historical Dictionary of Fantasy Literature,"[""Allen Stroud""]",2023-06-12,fantasy,2025-06-24T10:15:19.388554
1214,Project Hail Mary,"[""Andy Weir""]",2022-10-04,science fiction,2025-06-24T16:15:20.598946
1215,Plants in Science Fiction,"[""Katherine E. Bishop"", ""David Higgins"", ""Jerry M\u00e4\u00e4tt\u00e4""]",2020-05-01,science fiction,2025-06-24T16:15:20.598946
1216,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,science fiction,2025-06-24T16:15:20.598946
1217,Science Fiction Prototyping,"[""Johnson Brian David""]",2022-05-31,science fiction,2025-06-24T16:15:20.598946
1218,Science Fiction,"[""Sherryl Vint""]",2021,science fiction,2025-06-24T16:15:20.598946
1219,The Self-Help Compulsion,"[""Beth Blum""]",2020-01-28,self-help,2025-06-24T22:15:21.909807
1220,How to Be Fine,"[""Jolenta Greenberg"", ""Kristen Meinzer""]",2020-03-17,self-help,2025-06-24T22:15:21.909807
1221,Self-Care for People with ADHD,"[""Sasha Hamdani""]",2023-01-03,self-help,2025-06-24T22:15:21.909807
1222,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,self-help,2025-06-24T22:15:21.909807
1223,Self-Improvement,"[""Mark Coeckelbergh""]",2022-07-29,self-help,2025-06-24T22:15:21.909807
1224,Building a Second Brain,"[""Tiago Forte""]",2022-06-14,self-help,2025-06-24T22:15:21.909807
1225,Time Rich,"[""Steve Glaveski""]",2020-11-02,self-help,2025-06-24T22:15:21.909807
1226,The Mystery Book Mystery,"[""Wylly Folk St. John""]",2021-02-17,mystery,2025-06-25T04:15:23.658128
1227,Crime Hits Home,"[""S.J. Rozan""]",2022-04-19,mystery,2025-06-25T04:15:23.658128
1228,How to Write a Mystery,"[""Mystery Writers of America""]",2022-04-12,mystery,2025-06-25T04:15:23.658128
1229,Murder Under Her Skin,"[""Stephen Spotswood""]",2022-10-11,mystery,2025-06-25T04:15:23.658128
1230,The Seven Dials Mystery,"[""Agatha Christie""]",2025-01-07,mystery,2025-06-25T04:15:23.658128
1231,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,mystery,2025-06-25T04:15:23.658128
1232,Book Lovers,"[""Emily Henry""]",2022-05-03,mystery,2025-06-25T04:15:23.658128
1233,The Rainbow Mystery,"[""Jennifer Dussling""]",2021-09-28,mystery,2025-06-25T04:15:23.658128
1234,The Measure,"[""Nikki Erlick""]",2023-06-20,mystery,2025-06-25T04:15:23.658128
1235,Murder Most Puzzling,"[""Stephanie von Reiswitz""]",2020-08-25,mystery,2025-06-25T04:15:23.658128
1236,The Terminal List,"[""Jack Carr""]",2022-06-14,mystery,2025-06-25T04:15:23.658128
1237,The Mystery of Spirit,"[""George Robbins""]",2021-02-25,mystery,2025-06-25T04:15:23.658128
1238,The Mystery of Tally-ho Cottage,"[""Enid Blyton""]",2022-08-01,mystery,2025-06-25T04:15:23.658128
1239,History Is Rich,"[""Shaun S. Nichols""]",2022-04-26,history,2025-06-25T10:15:25.144965
1240,U.S. History,"[""P. Scott Corbett"", ""Volker Janssen"", ""John M. Lund"", ""Todd Pfannestiel"", ""Sylvie Waskiewicz"", ""Paul Vickery""]",2024-09-10,history,2025-06-25T10:15:25.144965
1241,The Television History Book,"[""Michele Hilmes"", ""Jason Jacobs""]",2021-03-11,history,2025-06-25T10:15:25.144965
1242,The History Book (Miles Kelly).,"[""MAKE BELIEVE IDEAS LTD. MAKE BELIEVE IDEAS LTD"", ""Simon Adams"", ""Philip Steele"", ""Stewart Ross"", ""Richard Platt""]",2023,history,2025-06-25T10:15:25.144965
1243,Ancient History-Based Writing Lessons [Student Book] (Sixth Edition),"[""Lori Verstegen""]",2021,history,2025-06-25T10:15:25.144965
1244,"History, Disrupted","[""Jason Steinhauer""]",2021-12-08,history,2025-06-25T10:15:25.144965
1245,A Short History of the Vietnam War,"[""DK""]",2021-05-04,history,2025-06-25T10:15:25.144965
1246,The Structure of Scientific Revolutions,"[""Thomas S. Kuhn""]",2020,history,2025-06-25T10:15:25.144965
1247,History by HBO,"[""Rebecca Weeks""]",2022-07-12,history,2025-06-25T10:15:25.144965
1248,New Directions in Queer Oral History,"[""Clare Summerskill"", ""Amy Tooth Murphy"", ""Emma Vickers""]",2022-04-25,history,2025-06-25T10:15:25.144965
1249,The Practice of History in India,"[""Anirudh Deshpande""]",2021-10-14,history,2025-06-25T10:15:25.144965
1250,On History and Philosophers of History,"[""William Dray""]",2021-11-01,history,2025-06-25T10:15:25.144965
1251,Legendborn,"[""Tracy Deonn""]",2022-02,young adult,2025-06-25T16:15:27.374679
1252,Little Thieves,"[""Margaret Owen""]",2021-10-19,young adult,2025-06-25T16:15:27.374679
1253,Jagged Little Pill: The Novel,"[""Eric Smith"", ""Alanis Morissette"", ""Diablo Cody"", ""Glen Ballard""]",2022-04-26,young adult,2025-06-25T16:15:27.374679
1254,Du Iz Tak?,"[""Carson Ellis""]",2024-09-17,young adult,2025-06-25T16:15:27.374679
1255,The Catcher in the Rye,"[""J. D. Salinger""]",2025-01-22,young adult,2025-06-25T16:15:27.374679
1256,Adaptation in Young Adult Novels,"[""Dana E. Lawrence"", ""Amy L. Montz""]",2020-09-03,young adult,2025-06-25T16:15:27.374679
1257,The Invisible Life of Addie LaRue,"[""V. E. Schwab""]",2020-10-06,young adult,2025-06-25T16:15:27.374679
1258,Firekeeper's Daughter,"[""Angeline Boulley""]",2021-03-16,young adult,2025-06-25T16:15:27.374679
1259,The Savior's Sister,"[""Jenna Moreci""]",2020-09-29,young adult,2025-06-25T16:15:27.374679
1260,Contemporary Children's and Young Adult Literature,"[""Charlotte Beyer""]",2021-11-01,young adult,2025-06-25T16:15:27.374679
1261,The Technology Trap,"[""Carl Benedikt Frey""]",2020-09-22,technology,2025-06-25T22:15:28.618045
1262,The Technology Fallacy,"[""Gerald C. Kane"", ""Anh Nguyen Phillips"", ""Jonathan R. Copulsky"", ""Garth R. Andrus""]",2022-08-23,technology,2025-06-25T22:15:28.618045
1263,Technology and Health,"[""Jihyun Kim""]",2020-03,technology,2025-06-25T22:15:28.618045
1264,A Kids Book About Technology,"[""Amber Case""]",2025-04-08,technology,2025-06-25T22:15:28.618045
1265,Technology and the Historian,"[""Adam Crymble""]",2021-04-13,technology,2025-06-25T22:15:28.618045
1266,Relating Through Technology,"[""Jeffrey A. Hall""]",2020-07-16,technology,2025-06-25T22:15:28.618045
1267,"Technology, Change and the Academic Library","[""Jeremy Atkinson""]",2020-09-22,technology,2025-06-25T22:15:28.618045
1268,Technology and Adolescent Health,"[""Megan A. Moreno"", ""Andrea J. Hoopes""]",2020-03-20,technology,2025-06-25T22:15:28.618045
1269,Power to the Public,"[""Tara Dawson McGuinness"", ""Hana Schank""]",2021-04-13,technology,2025-06-25T22:15:28.618045
1270,Remembering and Forgetting in the Age of Technology,"[""Michelle D. Miller""]",2022,technology,2025-06-25T22:15:28.618045
1271,Anna,"[""Amy Odell""]",2022-05-03,biography,2025-06-26T04:15:29.705979
1272,A Biography of the Pixel,"[""Alvy Ray Smith""]",2021-08-03,biography,2025-06-26T04:15:29.705979
1273,Led Zeppelin,"[""Bob Spitz""]",2024-03-05,biography,2025-06-26T04:15:29.705979
1274,Paul,"[""Tom Wright""]",2020-02,biography,2025-06-26T04:15:29.705979
1275,Philip Johnson,"[""Ian Volner""]",2020-04-29,biography,2025-06-26T04:15:29.705979
1276,Biographies in the History of Physics,"[""Christian Forstner"", ""Mark Walker""]",2020-07-22,biography,2025-06-26T04:15:29.705979
1277,A Cultural Biography of the Prostate,"[""Ericka Johnson""]",2021,biography,2025-06-26T04:15:29.705979
1278,The Psychology of Money,"[""Morgan Housel""]",2020-09-08,psychology,2025-06-26T10:15:30.953335
1279,The Psychology of Learning,"[""Jan De Houwer"", ""Sean Hughes""]",2020-09-01,psychology,2025-06-26T10:15:30.953335
1280,What Is Psychology?,"[""Ellen E. Pastorino"", ""Susann M. Doyle-Portillo""]",2020-01-07,psychology,2025-06-26T10:15:30.953335
1281,Depth Psychology and Climate Change,"[""Dale Mathers""]",2020-11-29,psychology,2025-06-26T10:15:30.953335
1282,Psychology for Beginners,"[""Lara Bryan"", ""Eddie Reynolds"", ""Rosie Hall""]",2022-03,psychology,2025-06-26T10:15:30.953335
1283,The Psychology of Foreign Policy,"[""Christer Pursiainen"", ""Tuomas Forsberg""]",2021-10-16,psychology,2025-06-26T10:15:30.953335
1284,Transforming Introductory Psychology,"[""Regan A. R. Gurung"", ""Garth Neufeld""]",2021-08-17,psychology,2025-06-26T10:15:30.953335
1285,The Psychology of Meaning in Life,"[""Tatjana Schnell""]",2025,psychology,2025-06-26T10:15:30.953335
1286,Self Care,"[""Leigh Stein""]",2020-06-30,booktok,2025-06-26T16:15:32.112703
1287,Brood,"[""Jackie Polzin""]",2021-03-09,booktok,2025-06-26T16:15:32.112703
1288,Will,"[""Will Smith""]",2021-11-09,booktok,2025-06-26T16:15:32.112703
1289,From Blood and Ash,"[""Jennifer L. Armentrout""]",2020-03-30,booktok,2025-06-26T16:15:32.112703
1290,The Big One - the #BookTok Journal,"[""C. Fitzhenry""]",2021-10-20,booktok,2025-06-26T16:15:32.112703
1291,The Decoy Girlfriend,"[""Lillie Vale""]",2022-09-06,booktok,2025-06-26T16:15:32.112703
1292,A Broken Blade,"[""Melissa Blair""]",2022-08-02,booktok,2025-06-26T16:15:32.112703
1293,People We Meet on Vacation,"[""Emily Henry""]",2021-05-11,booktok,2025-06-26T16:15:32.112703
1294,Fable,"[""Adrienne Young""]",2020-09-01,booktok,2025-06-26T16:15:32.112703
1295,One Breath Away,"[""Heather Gudenkauf""]",2020-03-16,booktok,2025-06-26T16:15:32.112703
1296,These Hollow Vows,"[""Lexi Ryan""]",2021-07-20,booktok,2025-06-26T16:15:32.112703
1297,Lightlark (the Lightlark Saga Book 1),"[""Alex Aster""]",2023-09-12,booktok,2025-06-26T16:15:32.112703
1298,The Low Desert,"[""Tod Goldberg""]",2022-02-22,booktok,2025-06-26T16:15:32.112703
1299,A Bigger Picture,"[""Vanessa Nakate""]",2021,booktok,2025-06-26T16:15:32.112703
1300,One Way or Another,"[""Kara McDowell""]",2020-10-06,booktok,2025-06-26T16:15:32.112703
1301,Court,"[""Tracy Wolff""]",2022-02-01,booktok,2025-06-26T16:15:32.112703
1302,In My Dreams I Hold a Knife,"[""Ashley Winstead""]",2021-08-03,booktok,2025-06-26T16:15:32.112703
1303,Dungeon Crawler Carl,"[""Matt Dinniman""]",2025-07-15,booktok,2025-06-26T16:15:32.112703
1304,Chasing Lucky,"[""Jenn Bennett""]",2020-11-10,booktok,2025-06-26T16:15:32.112703
1305,The Prison Healer,"[""Lynette Noni""]",2021,booktok,2025-06-26T16:15:32.112703
1306,Cain's Jawbone,"[""Edward Powys Mathers""]",2023-11,booktok,2025-06-26T16:15:32.112703
1307,Lucky Leap Day,"[""Ann Marie Walker""]",2022-01-18,booktok,2025-06-26T16:15:32.112703
1308,# BookTok Journal for 25 Books,"[""BookTok BookTok Press""]",2021-10-22,booktok,2025-06-26T16:15:32.112703
1309,Deviant King,"[""Rina Kent""]",2021-08-30,booktok,2025-06-26T16:15:32.112703
1310,Every Summer After,"[""Carley Fortune""]",2022-05-10,booktok,2025-06-26T16:15:32.112703
1311,"Social Reading Cultures on BookTube, Bookstagram, and BookTok","[""Bronwyn Reddan"", ""Leonie Rutherford"", ""Amy Schoonens"", ""Michael Dezuanni""]",2024-04-30,booktok,2025-06-26T16:15:32.112703
1312,The Reading Lives of Teens,"[""Chin Ee Loh""]",2024-11-04,booktok,2025-06-26T16:15:32.112703
1313,BookTok Journal for 200 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-06-26T16:15:32.112703
1314,BookTok Journal for 500 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-06-26T16:15:32.112703
1315,Atravesados,"[""Trevor Boffone"", ""Cristina Herrera""]",2025-02-17,booktok,2025-06-26T16:15:32.112703
1316,BookTok Made Me Read It (100 Books) BookTok Journal,"[""Blue Bird Books""]",2022-01-24,booktok,2025-06-26T16:15:32.112703
1317,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,bestseller,2025-06-26T22:15:33.261041
1318,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,bestseller,2025-06-26T22:15:33.261041
1319,Hillbilly Elegy,"[""J D Vance""]",2024-10,bestseller,2025-06-26T22:15:33.261041
1320,An All-in-One Guide to Become a Bestseller,"[""Ukiyoto""]",2023-05-05,bestseller,2025-06-26T22:15:33.261041
1321,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,bestseller,2025-06-26T22:15:33.261041
1322,Corporate Compliance and Conformity,"[""Petter Gottschalk""]",2023-03-10,bestseller,2025-06-26T22:15:33.261041
1323,Cultural Capitalism,"[""Bradley A. Gorski""]",2025-03-15,bestseller,2025-06-26T22:15:33.261041
1324,Bestsellers of the Third Reich,"[""Christian Adam""]",2021-04-01,bestseller,2025-06-26T22:15:33.261041
1325,"Space, Place, and Bestsellers","[""Lisa Fletcher"", ""Elizabeth Leane""]",2024-06-30,bestseller,2025-06-26T22:15:33.261041
1326,Row the Boat,"[""Jon Gordon"", ""P.J. Fleck""]",2021-05-04,bestseller,2025-06-26T22:15:33.261041
1327,Bestsellers: Popular Fiction Since 1900,"[""Clive Bloom""]",2022-01-03,bestseller,2025-06-26T22:15:33.261041
1328,The Garden,"[""Jon Gordon""]",2020-05-21,bestseller,2025-06-26T22:15:33.261041
1329,Next Level Basic,"[""Stassi Schroeder""]",2022-09-06,nyt bestseller,2025-06-27T04:15:34.252664
1330,Atlas of the Heart,"[""Bren\u00e9 Brown""]",2021-11-30,nyt bestseller,2025-06-27T04:15:34.252664
1331,Four Thousand Weeks,"[""Oliver Burkeman""]",2021-08-26,nyt bestseller,2025-06-27T04:15:34.252664
1332,Allow Me to Retort,"[""Elie Mystal""]",2023-05-09,nyt bestseller,2025-06-27T04:15:34.252664
1333,"Run, Rose, Run","[""James Patterson"", ""Dolly Parton""]",2022-03-07,nyt bestseller,2025-06-27T04:15:34.252664
1334,C Is for Country,"[""Lil Nas X""]",2021-01-05,nyt bestseller,2025-06-27T04:15:34.252664
1335,If We Were Giants,"[""Dave Matthews"", ""Clete Barrett Smith""]",2020-03-03,nyt bestseller,2025-06-27T04:15:34.252664
1336,American Crisis,"[""Andrew Cuomo""]",2020-10-13,nyt bestseller,2025-06-27T04:15:34.252664
1337,The Paris Apartment,"[""Lucy Foley""]",2022-02-22,nyt bestseller,2025-06-27T04:15:34.252664
1338,One Italian Summer,"[""Rebecca Serle""]",2022-03,nyt bestseller,2025-06-27T04:15:34.252664
1339,The Club,"[""Ellery Lloyd""]",2022-03-01,nyt bestseller,2025-06-27T04:15:34.252664
1340,PlantYou,"[""Carleigh Bodrug""]",2022,nyt bestseller,2025-06-27T04:15:34.252664
1341,Hillbilly Elegy,"[""J D Vance""]",2024-10,nyt bestseller,2025-06-27T04:15:34.252664
1342,For the Wolf,"[""Hannah Whitten""]",2021-06-01,nyt bestseller,2025-06-27T04:15:34.252664
1343,Verity,"[""Colleen Hoover""]",2021-10-05,nyt bestseller,2025-06-27T04:15:34.252664
1344,Good Enough,"[""Kate Bowler"", ""Jessica Richie""]",2022-02-17,nyt bestseller,2025-06-27T04:15:34.252664
1345,The Love of My Life,"[""Rosie Walsh""]",2023,nyt bestseller,2025-06-27T04:15:34.252664
1346,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,nyt bestseller,2025-06-27T04:15:34.252664
1347,Bestseller Book Launch Plan,"[""Dale L. Roberts""]",2025-03-01,nyt bestseller,2025-06-27T04:15:34.252664
1348,A Leadership Paradigm Shift to ‘Eclectic Leadership’,"[""Michael Hagemann""]",2023-05-12,nyt bestseller,2025-06-27T04:15:34.252664
1349,Chasing Homer,"[""L\u00e1szl\u00f3 Krasznahorkai""]",2021-11-02,new release fiction,2025-06-27T10:15:35.406613
1350,How High?--That High,"[""Diane Williams""]",2021-10-12,new release fiction,2025-06-27T10:15:35.406613
1351,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,new release fiction,2025-06-27T10:15:35.406613
1352,Glory,"[""NoViolet Bulawayo""]",2022-03-08,new release fiction,2025-06-27T10:15:35.406613
1353,My Annihilation,"[""Fuminori Nakamura""]",2022-01-11,new release fiction,2025-06-27T10:15:35.406613
1354,The Book of Mother,"[""Violaine Huisman""]",2021-10-19,new release fiction,2025-06-27T10:15:35.406613
1355,The Survivors,"[""Alex Schulman""]",2021-10-05,new release fiction,2025-06-27T10:15:35.406613
1356,Fiona and Jane,"[""Jean Chen Ho""]",2023-01-03,new release fiction,2025-06-27T10:15:35.406613
1357,Medusa's Ankles,"[""A. S. Byatt""]",2021-11-23,new release fiction,2025-06-27T10:15:35.406613
1358,Devil House,"[""John Darnielle""]",2022-01-25,new release fiction,2025-06-27T10:15:35.406613
1359,Five Tuesdays in Winter,"[""Lily King""]",2021-11-02,new release fiction,2025-06-27T10:15:35.406613
1360,Phantom Game,"[""Christine Feehan""]",2022-03-01,new release fiction,2025-06-27T10:15:35.406613
1361,"When I'm Gone, Look for Me in the East","[""Quan Barry""]",2022-02-22,new release fiction,2025-06-27T10:15:35.406613
1362,The Club,"[""Ellery Lloyd""]",2022-03-01,new release fiction,2025-06-27T10:15:35.406613
1363,I Love You But I've Chosen Darkness,"[""Claire Vaye Watkins""]",2021-10-05,new release fiction,2025-06-27T10:15:35.406613
1364,Strangers I Know,"[""Claudia Durastanti""]",2022-02-01,new release fiction,2025-06-27T10:15:35.406613
1365,How Do I Feel?,"[""Rebekah Lipp"", ""Craig Phillips"", ""Nicola McCloy""]",2021,new release fiction,2025-06-27T10:15:35.406613
1366,Woman on Fire,"[""Lisa Barr""]",2022-03-25,new release fiction,2025-06-27T10:15:35.406613
1367,Treading on Ashes,"[""Steve Heuzinkveld""]",2021-09-16,new release fiction,2025-06-27T10:15:35.406613
1368,The Leaving,"[""Jumi Bello""]",2022,new release fiction,2025-06-27T10:15:35.406613
1369,The Love of My Life,"[""Rosie Walsh""]",2023,new release fiction,2025-06-27T10:15:35.406613
1370,7 FIGURE FICTION,"[""T. Taylor""]",2021-09-04,new release fiction,2025-06-27T10:15:35.406613
1371,The Heart Of An Eye,"[""Iulia C. Bocaneala""]",2020-08-26,new release fiction,2025-06-27T10:15:35.406613
1372,Write the Perfect Read - The Fiction Edition,"[""Kristin N. Spencer"", ""Maria Mountokalaki""]",2020-01-25,new release fiction,2025-06-27T10:15:35.406613
1373,Romance Your Plan,"[""Zoe York""]",2020-10-20,new release fiction,2025-06-27T10:15:35.406613
1374,Jewish Noir II,"[""Kenneth Wishnia"", ""Chantelle Aim\u00e9e Osman""]",2022-08-23,new release fiction,2025-06-27T10:15:35.406613
1375,Hyde,"[""Craig Russell""]",2024-09-17,award winning books,2025-06-27T16:15:36.765938
1376,Begin Again,"[""Eddie S. Glaude Jr.""]",2020-06-30,award winning books,2025-06-27T16:15:36.765938
1377,The Companion,"[""Katie Alender""]",2021-08-24,award winning books,2025-06-27T16:15:36.765938
1378,Harrow,"[""Joy Williams""]",2021-09-14,award winning books,2025-06-27T16:15:36.765938
1379,What Strange Paradise,"[""Omar El Akkad""]",2021-07-20,award winning books,2025-06-27T16:15:36.765938
1380,52 Award-Winning Titles Every Book Lover Should Read,"[""American Library Association (ALA)""]",2021-12-07,award winning books,2025-06-27T16:15:36.765938
1381,The Ground Breaking,"[""Scott Ellsworth""]",2021-05-20,award winning books,2025-06-27T16:15:36.765938
1382,The Sirens of Mars,"[""Sarah Stewart Johnson""]",2020-07-07,award winning books,2025-06-27T16:15:36.765938
1383,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,award winning books,2025-06-27T16:15:36.765938
1384,A Shot to Save the World,"[""Gregory Zuckerman""]",2021-10-26,award winning books,2025-06-27T16:15:36.765938
1385,Interior Chinatown,"[""Charles Yu""]",2020-11-17,award winning books,2025-06-27T16:15:36.765938
1386,Kent State,"[""Derf Backderf""]",2024-04-05,award winning books,2025-06-27T16:15:36.765938
1387,Three Award-Winning Books. Three Kinds of Help.,"[""Harriet Hodgson""]",2024-09-19,award winning books,2025-06-27T16:15:36.765938
1388,"Fourth International Handbook of Globalisation, Education and Policy Research","[""Joseph Zajda""]",2024-12-04,award winning books,2025-06-27T16:15:36.765938
1389,It Happened One Summer,"[""Tessa Bailey""]",2021-07-13,romance,2025-06-27T22:15:38.190190
1390,Heart Smart,"[""Smartypants Romance"", ""Emma Lee Jayne""]",2021-03-02,romance,2025-06-27T22:15:38.190190
1391,The Cul-De-Sac War,"[""Melissa Ferguson""]",2021-02,romance,2025-06-27T22:15:38.190190
1392,The Ancient Romances,"[""Ben E. Perry""]",2023-07-28,romance,2025-06-27T22:15:38.190190
1393,"Historicizing the Enlightenment, Volume 2","[""Michael McKeon""]",2023-07-14,romance,2025-06-27T22:15:38.190190
1394,Breaking the Alien Love Curse,"[""Veronica Scott""]",2024-03-12,romance,2025-06-27T22:15:38.190190
1395,"The Stone Knife (The Songs of the Drowned, Book 1)","[""Anna Stephens""]",2020-11-26,fantasy,2025-06-28T04:15:58.079511
1396,The Black Coast,"[""Mike Brooks""]",2021-02-16,fantasy,2025-06-28T04:15:58.079511
1397,Beginner's Guide to Fantasy Drawing,"[""3dtotal Publishing""]",2020-02,fantasy,2025-06-28T04:15:58.079511
1398,Fantasy,"[""Kim-Anh Schreiber""]",2020,fantasy,2025-06-28T04:15:58.079511
1399,The Year's Best Fantasy,"[""Paula Guran""]",2024-08-20,fantasy,2025-06-28T04:15:58.079511
1400,The Year's Best Dark Fantasy & Horror,"[""Paula Guran""]",2024-10-15,fantasy,2025-06-28T04:15:58.079511
1401,The Fantasy Literature of England,"[""Colin N. Manlove""]",2020-05-11,fantasy,2025-06-28T04:15:58.079511
1402,Historical Dictionary of Fantasy Literature,"[""Allen Stroud""]",2023-06-12,fantasy,2025-06-28T04:15:58.079511
1403,Project Hail Mary,"[""Andy Weir""]",2022-10-04,science fiction,2025-06-28T10:15:59.619040
1404,Plants in Science Fiction,"[""Katherine E. Bishop"", ""David Higgins"", ""Jerry M\u00e4\u00e4tt\u00e4""]",2020-05-01,science fiction,2025-06-28T10:15:59.619040
1405,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,science fiction,2025-06-28T10:15:59.619040
1406,Science Fiction Prototyping,"[""Johnson Brian David""]",2022-05-31,science fiction,2025-06-28T10:15:59.619040
1407,The Chymical Wedding of Christian Rosenkreutz,"[""Johann Valentin Andreae""]",2023-01-31,science fiction,2025-06-28T10:15:59.619040
1408,Science Fiction,"[""Sherryl Vint""]",2021,science fiction,2025-06-28T10:15:59.619040
1409,The Self-Help Compulsion,"[""Beth Blum""]",2020-01-28,self-help,2025-06-28T16:16:03.889583
1410,How to Be Fine,"[""Jolenta Greenberg"", ""Kristen Meinzer""]",2020-03-17,self-help,2025-06-28T16:16:03.889583
1411,Self-Care for People with ADHD,"[""Sasha Hamdani""]",2023-01-03,self-help,2025-06-28T16:16:03.889583
1412,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,self-help,2025-06-28T16:16:03.889583
1413,Building a Second Brain,"[""Tiago Forte""]",2022-06-14,self-help,2025-06-28T16:16:03.889583
1414,Self-Improvement,"[""Mark Coeckelbergh""]",2022-07-29,self-help,2025-06-28T16:16:03.889583
1415,Fair Play: Reese's Book Club,"[""Eve Rodsky""]",2021-01-05,self-help,2025-06-28T16:16:03.889583
1416,The Opportunist,"[""Tarryn Fisher""]",2024-11-01,self-help,2025-06-28T16:16:03.889583
1417,Time Rich,"[""Steve Glaveski""]",2020-11-02,self-help,2025-06-28T16:16:03.889583
1418,Crime Hits Home,"[""S.J. Rozan""]",2022-04-19,mystery,2025-06-28T22:16:05.939903
1419,Mystery,"[""Jonah Lehrer""]",2021-08-17,mystery,2025-06-28T22:16:05.939903
1420,Richard Scarry's Great Big Schoolhouse,"[""Richard Scarry""]",2025-07-01,mystery,2025-06-28T22:16:05.939903
1421,Murder Under Her Skin,"[""Stephen Spotswood""]",2022-10-11,mystery,2025-06-28T22:16:05.939903
1422,The Plot,"[""Jean Hanff Korelitz""]",2021-05-11,mystery,2025-06-28T22:16:05.939903
1423,The Terminal List,"[""Jack Carr""]",2022-06-14,mystery,2025-06-28T22:16:05.939903
1424,The Mystery of Spirit,"[""George Robbins""]",2021-02-25,mystery,2025-06-28T22:16:05.939903
1425,The Mystery of Tally-ho Cottage,"[""Enid Blyton""]",2022-08-01,mystery,2025-06-28T22:16:05.939903
1426,The Gatehouse Mystery: Trixie Belden,"[""Julie Campbell""]",2025-06-03,mystery,2025-06-28T22:16:05.939903
1427,Antique Alibi (A Darla Digby Cozy Mystery—Book 2),"[""Fiona Grace""]",2025-06-27,mystery,2025-06-28T22:16:05.939903
1428,A Rachel Gift Mystery Bundle: Her Last Hope (#3) and Her Last Fear (#4),"[""Blake Pierce""]",2022-06-01,mystery,2025-06-28T22:16:05.939903
1429,Eudora Welty and Mystery,"[""Jacob Agner"", ""Harriet Pollack""]",2022-12-28,mystery,2025-06-28T22:16:05.939903
1430,History Is Rich,"[""Shaun S. Nichols""]",2022-04-26,history,2025-06-29T04:16:07.667332
1431,U.S. History,"[""P. Scott Corbett"", ""Volker Janssen"", ""John M. Lund"", ""Todd Pfannestiel"", ""Sylvie Waskiewicz"", ""Paul Vickery""]",2024-09-10,history,2025-06-29T04:16:07.667332
1432,The Television History Book,"[""Michele Hilmes"", ""Jason Jacobs""]",2021-03-11,history,2025-06-29T04:16:07.667332
1433,The History Book (Miles Kelly).,"[""MAKE BELIEVE IDEAS LTD. MAKE BELIEVE IDEAS LTD"", ""Simon Adams"", ""Philip Steele"", ""Stewart Ross"", ""Richard Platt""]",2023,history,2025-06-29T04:16:07.667332
1434,Ancient History-Based Writing Lessons [Student Book] (Sixth Edition),"[""Lori Verstegen""]",2021,history,2025-06-29T04:16:07.667332
1435,A Short History of the Vietnam War,"[""DK""]",2021-05-04,history,2025-06-29T04:16:07.667332
1436,"History, Disrupted","[""Jason Steinhauer""]",2021-12-08,history,2025-06-29T04:16:07.667332
1437,History Has Begun,"[""Bruno Ma\u00e7\u00e3es""]",2020,history,2025-06-29T04:16:07.667332
1438,History by HBO,"[""Rebecca Weeks""]",2022-07-12,history,2025-06-29T04:16:07.667332
1439,New Directions in Queer Oral History,"[""Clare Summerskill"", ""Amy Tooth Murphy"", ""Emma Vickers""]",2022-04-25,history,2025-06-29T04:16:07.667332
1440,The Practice of History in India,"[""Anirudh Deshpande""]",2021-10-14,history,2025-06-29T04:16:07.667332
1441,On History and Philosophers of History,"[""William Dray""]",2021-11-01,history,2025-06-29T04:16:07.667332
